"","","","","","","","","","","Freq"
47,1,3,0,0,0,0,0,0,0,1
47,2,0,0,0,0,0,0,0,2,1
47,2,0,0,0,0,0,0,1,0,2
47,2,0,0,0,0,0,0,2,0,1
47,2,0,0,0,0,0,1,0,0,1
47,2,0,0,1,0,0,0,2,0,1
47,2,0,1,0,0,0,0,1,0,1
47,2,1,0,0,0,0,0,0,0,1
47,3,0,0,0,0,0,0,1,0,1
47,3,1,0,0,0,0,0,1,0,1
48,0,0,0,0,0,0,0,1,1,3
48,0,0,0,0,0,0,0,2,0,6
48,0,0,0,0,0,0,0,3,0,2
48,0,0,0,0,0,0,0,3,1,1
48,0,0,0,0,0,1,0,0,1,1
48,0,0,0,0,0,1,0,2,0,2
48,0,0,0,0,1,0,0,1,0,3
48,0,0,0,0,1,0,0,1,4,1
48,0,0,0,1,0,0,0,1,0,2
48,0,0,0,1,0,0,0,2,0,1
48,0,0,0,2,0,0,0,0,0,1
48,0,0,1,0,0,0,0,1,0,2
48,0,0,1,0,0,0,1,0,0,1
48,0,1,0,0,0,0,0,1,0,4
48,0,1,0,0,0,0,0,2,0,1
48,0,1,0,0,0,0,1,1,0,1
48,0,1,0,0,0,0,1,2,0,1
48,0,1,0,0,1,0,0,0,1,1
48,0,1,1,0,0,0,0,0,0,1
48,0,1,1,0,0,0,0,1,0,1
48,0,1,1,0,0,0,1,0,0,1
48,0,2,0,0,0,0,0,0,0,1
48,0,3,0,0,0,0,0,0,0,2
48,0,3,0,0,0,0,0,1,0,1
48,0,3,1,0,0,0,0,0,0,1
48,0,4,0,0,0,0,0,0,0,1
48,1,0,0,0,0,0,0,0,1,3
48,1,0,0,0,0,0,0,1,0,6
48,1,0,0,0,0,0,0,1,1,2
48,1,0,0,0,0,0,0,2,0,3
48,1,0,0,0,0,0,0,3,0,2
48,1,0,1,0,0,0,0,0,0,1
48,1,0,1,0,0,0,0,1,0,1
48,1,0,1,0,0,0,0,1,1,1
48,1,0,1,1,1,0,0,1,1,1
48,1,1,0,0,0,0,0,0,0,4
48,1,1,0,0,0,0,0,1,0,5
48,1,1,0,0,0,0,1,1,0,1
48,1,1,0,1,0,0,0,0,0,1
48,1,2,1,0,0,0,0,0,0,1
48,1,3,0,0,0,0,0,0,0,1
48,2,0,0,0,0,0,0,0,0,8
48,2,0,0,0,0,0,0,0,1,1
48,2,0,0,0,0,0,0,1,0,2
48,2,0,0,0,0,1,0,1,0,1
48,2,0,1,0,0,0,0,0,0,1
48,3,0,0,0,0,0,0,0,0,1
48,3,0,0,1,0,0,0,0,0,1
48,3,1,0,0,0,0,0,0,0,1
49,0,0,0,0,0,0,0,0,1,6
49,0,0,0,0,0,0,0,0,3,1
49,0,0,0,0,0,0,0,1,0,24
49,0,0,0,0,0,0,0,1,1,3
49,0,0,0,0,0,0,0,1,2,1
49,0,0,0,0,0,0,0,2,0,6
49,0,0,0,0,0,0,0,3,0,3
49,0,0,0,0,0,0,1,0,0,2
49,0,0,0,0,0,0,1,1,0,2
49,0,0,0,0,0,1,0,0,0,5
49,0,0,0,0,0,1,0,1,0,1
49,0,0,0,0,0,1,0,3,0,1
49,0,0,0,0,0,2,0,0,0,1
49,0,0,0,0,1,0,0,0,0,3
49,0,0,0,0,1,0,0,1,0,1
49,0,0,0,1,0,0,0,0,0,3
49,0,0,0,1,0,0,0,1,0,3
49,0,0,0,1,0,1,0,0,0,1
49,0,0,1,0,0,0,0,0,0,3
49,0,0,1,0,0,0,0,1,0,4
49,0,0,1,0,0,0,0,1,2,1
49,0,0,2,0,0,0,0,0,0,1
49,0,1,0,0,0,0,0,0,0,11
49,0,1,0,0,0,0,0,0,1,1
49,0,1,0,0,0,0,0,1,0,3
49,0,1,0,0,0,0,1,0,0,2
49,0,2,0,0,0,0,0,0,0,3
49,0,2,0,0,0,0,0,1,0,2
49,0,2,0,0,1,0,0,0,0,1
49,0,3,0,0,0,0,0,0,0,1
49,0,3,0,1,0,0,0,0,0,1
49,1,0,0,0,0,0,0,0,0,22
49,1,0,0,0,0,0,0,0,1,1
49,1,0,0,0,0,0,0,1,0,8
49,1,0,0,0,0,0,0,1,1,1
49,1,0,0,0,0,0,0,2,0,2
49,1,0,0,0,0,0,0,2,1,2
49,1,0,0,0,0,0,1,0,0,2
49,1,0,0,0,0,1,0,0,0,3
49,1,0,0,0,0,1,0,5,0,1
49,1,0,0,0,0,2,0,0,0,1
49,1,0,0,0,1,0,0,0,0,1
49,1,0,0,1,0,0,0,0,0,2
49,1,0,0,1,0,0,0,0,1,1
49,1,0,1,0,0,0,0,0,0,1
49,1,1,0,0,0,0,0,0,0,6
49,1,1,0,0,0,0,0,1,0,1
49,1,1,0,0,0,1,0,0,1,1
49,1,2,0,0,0,0,1,0,0,1
49,2,0,0,0,0,0,0,0,0,6
49,2,0,0,0,0,0,0,1,0,1
49,2,0,0,1,0,0,0,0,0,1
5,0,0,0,0,0,0,0,45,0,1
5,0,0,0,0,0,0,0,46,0,1
5,0,0,0,0,0,0,0,48,0,1
5,0,2,0,1,0,0,0,44,0,1
5,0,46,0,0,0,0,0,0,0,1
5,2,3,2,0,1,8,1,29,0,1
50,0,0,0,0,0,0,0,0,0,66
50,0,0,0,0,0,0,0,0,1,6
50,0,0,0,0,0,0,0,1,0,31
50,0,0,0,0,0,0,0,1,1,3
50,0,0,0,0,0,0,0,2,0,7
50,0,0,0,0,0,0,0,3,0,2
50,0,0,0,0,0,0,1,0,0,3
50,0,0,0,0,0,0,1,0,1,1
50,0,0,0,0,0,0,1,1,0,1
50,0,0,0,0,0,1,0,0,0,2
50,0,0,0,0,1,0,0,0,0,1
50,0,0,0,0,1,0,0,1,0,1
50,0,0,0,1,0,0,0,0,0,4
50,0,0,0,1,0,0,0,1,1,1
50,0,0,1,0,0,0,0,0,0,1
50,0,1,0,0,0,0,0,0,0,16
50,0,1,0,0,0,0,0,1,0,2
50,0,1,0,0,0,1,0,0,0,1
50,0,1,0,0,1,0,0,0,0,1
50,0,1,1,0,0,0,0,0,0,2
50,0,1,1,0,0,0,0,1,0,1
50,0,1,1,0,0,1,0,0,0,1
50,0,3,0,0,0,0,0,0,0,1
50,1,0,0,0,0,0,0,0,0,26
50,1,0,0,0,0,0,0,0,1,1
50,1,0,0,0,0,0,0,1,0,12
50,1,0,0,0,0,0,1,0,0,1
50,1,0,0,0,0,1,0,0,0,1
50,1,0,0,0,1,0,0,0,0,1
50,1,0,0,1,0,0,0,0,0,2
50,1,0,1,0,0,0,0,0,0,1
50,1,1,0,0,0,0,0,0,0,4
50,1,2,0,0,0,0,0,1,0,1
50,1,2,0,0,0,1,0,0,0,1
50,2,0,0,0,0,0,0,0,0,7
50,2,0,0,0,0,0,0,0,1,1
50,2,0,0,0,0,0,0,1,0,1
50,2,0,2,0,0,0,0,0,0,1
50,2,1,0,0,0,0,0,0,0,1
51,0,0,0,0,0,0,0,0,0,92
51,0,0,0,0,0,0,0,0,1,2
51,0,0,0,0,0,0,0,1,0,24
51,0,0,0,0,0,0,0,1,2,1
51,0,0,0,0,0,0,0,2,0,3
51,0,0,0,0,0,0,1,0,0,3
51,0,0,0,0,0,0,1,0,1,1
51,0,0,0,0,0,1,0,0,1,1
51,0,0,0,0,0,1,0,1,1,1
51,0,0,0,0,0,1,0,2,0,1
51,0,0,0,0,1,0,0,0,0,3
51,0,0,0,1,0,0,0,0,0,2
51,0,0,1,0,0,0,0,0,0,1
51,0,0,1,0,0,0,0,1,0,1
51,0,0,1,0,0,0,1,0,0,1
51,0,1,0,0,0,0,0,0,0,4
51,0,1,0,0,0,0,0,1,1,1
51,0,1,0,0,0,1,0,0,0,1
51,0,1,0,0,0,1,0,1,0,1
51,0,2,0,0,0,0,0,0,0,2
51,1,0,0,0,0,0,0,0,0,16
51,1,0,0,0,0,0,0,1,0,3
51,1,0,0,0,1,0,0,0,0,2
52,0,0,0,0,0,0,0,0,0,62
52,0,0,0,0,0,0,0,0,1,2
52,0,0,0,0,0,0,0,1,0,7
52,0,0,0,0,0,0,0,2,0,1
52,0,0,0,0,0,0,1,0,0,1
52,0,0,0,0,0,1,0,0,0,1
52,0,0,0,0,1,0,0,0,0,2
52,0,0,0,1,0,0,0,0,0,1
52,0,0,1,0,0,0,0,0,0,2
52,0,1,0,0,0,0,0,0,0,2
52,1,0,0,0,0,0,0,0,0,6
52,1,0,0,0,0,0,1,0,0,1
52,1,0,0,0,0,0,1,1,0,1
52,1,1,0,0,0,0,0,0,0,1
53,0,0,0,0,0,0,0,0,0,24
53,0,0,0,0,0,0,0,0,1,1
53,0,0,0,0,0,0,0,1,0,1
53,0,0,0,1,0,0,0,0,0,1
53,0,1,0,0,0,0,0,0,0,3
53,0,1,0,0,0,0,0,1,2,1
53,1,0,0,0,0,0,0,0,0,3
53,2,0,0,0,0,0,0,0,0,1
53,2,0,0,0,0,0,0,1,0,1
54,0,0,0,0,0,0,0,0,0,13
54,0,0,0,0,0,0,0,1,0,1
54,0,0,0,0,1,0,0,0,0,1
54,0,0,1,0,0,0,1,0,1,1
54,1,0,0,0,0,0,0,0,0,1
54,1,0,0,0,0,0,0,2,0,1
54,2,0,0,0,0,0,0,1,0,1
55,0,0,0,0,0,0,0,0,0,3
55,0,0,0,0,0,0,0,1,1,1
55,0,0,0,0,0,0,1,1,0,1
55,1,1,0,0,0,0,0,0,0,1
56,0,0,0,0,0,0,0,1,0,1
56,0,0,0,0,0,1,0,0,0,1
56,0,2,0,0,0,0,0,0,0,1
56,1,0,0,0,0,0,0,2,0,1
56,1,1,0,0,0,0,0,0,0,1
56,2,0,0,0,0,0,0,1,0,1
57,0,0,0,0,0,0,0,0,0,1
57,0,0,0,0,0,0,0,2,0,1
58,0,0,0,0,0,0,0,1,0,1
58,1,0,0,0,0,0,0,0,0,1
6,0,43,0,0,0,1,0,1,1,1
6,1,2,1,3,1,1,3,1,32,1
6,1,40,0,2,1,0,0,0,1,1
6,39,1,0,0,0,0,1,2,1,1
7,0,1,1,0,0,0,41,0,2,1
7,0,2,1,0,1,1,35,4,0,1
8,0,41,1,0,0,0,0,0,0,1
8,0,44,0,1,0,0,0,1,0,1
8,0,5,38,0,1,0,0,0,0,1
